2010CensusBG,TotPop,EmploymentMix,EmploymentHHMix,IntersectionDensity,ProximitytoTransit,PopDensity,ResDensity,WalkIndex,MedHV,MedRent,MedRent12,MedIncome,MedYrsLived,MedAge,Percent65,Percentage of Households with a person over 65,Percentage of Elderly Population: Female,Percentage of Elderly Population below poverty line,Percentage of Elderly Population living with family,Percentage of Elderly Population not working in the past year
530330030001,1581,0.449469978,0.192432091,197.5992022,358.08,15.754486,7.633103,13.66666667,716600,1723,20676,52917,16,43.4,0.134394904,21.93%,0.547511312,0.132701422,0.552036199,0.601809955
530330030002,1579,0.74250754,0.664463271,200.0405877,213.24,17.5596,6.683546,18,634500,1840,22080,43355,8,40.1,0.070930969,15.44%,0.544642857,0,0.4375,0.803571429
530330030003,1502,0.74962724,0.518427565,198.8874963,295.05,15.555174,6.793738,17,636900,1337,16044,57552,15,36.6,0.123834887,20.48%,0.510752688,0,0.629032258,0.677419355
530330030004,1652,0.731657173,0.500812691,135.5689795,268.22,20.583343,8.298128,16.16666667,633200,2215,26580,69167,10,34.6,0.053268765,13.06%,0.340909091,0.227272727,0.215909091,0.784090909
530330031001,923,0.858367315,0.737649687,166.5789061,268.22,12.214664,6.113949,18.16666667,653900,1838,22056,62500,10,45.1,0.095341278,17.87%,0.397727273,0,0.75,0.25
530330031002,1226,0.440422139,0.167431414,141.8452672,282.98,15.983667,7.848424,13,534700,2107,25284,105387,12,38.8,0.092169657,18.44%,0.672566372,0,0.14159292,0.681415929
530330031003,1347,0.772128879,0.291226866,295.0899925,415.75,20.30022,8.710859,15.83333333,630400,1335,16020,71888,13,42.1,0.211581292,37.37%,0.578947368,0,0.656140351,0.642105263
530330031004,1528,0.719592931,0.253022147,204.202453,292.36,16.071115,6.068739,15.66666667,739900,1482,17784,87143,14,42.3,0.158383035,25.30%,0.57751938,0,0.779069767,0.763565891
530330031005,1428,0.466154313,0.219070887,166.9497324,136.79,9.628904,4.092958,14.33333333,632000,2191,26292,59872,13,39.8,0.100840336,16.64%,0.5625,0.138888889,0.590277778,0.409722222
530330032001,1128,0.535657338,0.366058324,153.5516522,359.42,23.876029,10.414013,14.16666667,827500,1761,21132,42838,5,31.2,0.037234043,4.27%,0.5,0,1,1
530330032002,1360,0.764600103,0.31722369,293.5697745,210.56,30.532233,18.858144,16.83333333,683100,1333,15996,64552,5,35,0.088235294,14.05%,0.441666667,0.333333333,0.108333333,1
530330032003,1316,0.752207425,0.796561079,207.5677663,189.1,17.112798,10.897055,18.66666667,387900,1620,19440,54500,4,32.1,0.174787316,25.30%,0.256637168,0.53539823,0.150442478,0.889380531
530330032004,1437,0.733981021,0.250287378,184.5773851,93.88,22.219003,12.709826,16.5,699200,1299,15588,43724,6,35.2,0.198329854,33.88%,0.515789474,0.049122807,0.214035088,0.659649123
530330032005,703,0.407231636,0.219012331,206.5720994,237.38,14.79568,6.124527,14.16666667,611300,NA,NA,40469,18,48.3,0.055476529,13.06%,0.358974359,0,0.641025641,0.666666667
530330032006,1663,0.721091535,0.695856288,181.1701706,460,11.202195,4.553628,17,849800,NA,NA,89800,13,50,0.290438966,46.30%,0.498964803,0,0.844720497,0.788819876
530330032007,1206,0.755078828,0.408256847,217.1873053,199.83,15.552812,8.008537,16.66666667,684100,NA,NA,74545,6,44.2,0.106965174,16.89%,0.589147287,0,1,0.751937984
530330033001,1626,0.844804819,0.325646269,221.5200035,529.74,24.736885,9.843029,15.83333333,630100,1484,17808,68371,8,36.7,0.05596556,11.44%,0.406593407,0,0.56043956,1
530330033002,889,0.582086219,0.318892306,196.2072761,388.92,16.029181,8.600584,14.66666667,638300,1737,20844,70481,8,38.3,0.058492688,12.26%,0.461538462,0,0,0.75
530330033003,2244,0.603181138,0.402678575,211.0619164,277.61,36.186235,15.980641,15.5,727200,1720,20640,53947,5,33.2,0.063342318,10.13%,0.468085106,0.283687943,0.978723404,0.872340426
530330033004,1576,0.807998577,0.3413577,155.3896687,355.4,30.2058,17.038678,15.83333333,698100,1540,18480,59125,4,34.1,0.077411168,12.72%,0.409836066,0.163934426,0.5,0.762295082
530330033005,1225,0.785305775,0.420390817,269.0648133,540.47,18.512376,8.629034,16,698700,1715,20580,54044,6,33.5,0.08,13.13%,0.428571429,0,0,0.540816327
530330034001,1271,0.418597164,0.482351744,154.2005992,457.32,19.545108,8.765312,14,744900,1491,17892,40945,11,36.6,0.124311566,22.81%,0.575949367,0.063291139,0.651898734,0.544303797
530330034002,1194,0.625360667,0.522395797,207.4079403,490.85,19.026672,8.620963,15.66666667,709100,1333,15996,79028,11,40.5,0.060301508,8.43%,0.527777778,0,0.861111111,0.875
530330034003,1165,0.815980027,0.265580733,204.6973142,341.99,17.460782,7.553849,15.83333333,726000,1668,20016,43368,8,31.9,0.127038627,17.89%,0.567567568,0,0.864864865,0.635135135
530330035001,1307,0.689366987,0.563459284,220.5920689,238.72,15.296778,7.490389,17.5,779500,1414,16968,52500,13,40.2,0.211935731,35.00%,0.444043321,0.137184116,0.469314079,0.703971119
530330035002,1558,0.637616368,0.592877094,355.114012,269.57,18.966032,8.703924,17,820100,1434,17208,73245,7,38.2,0.086007702,15.66%,0.582089552,0.164179104,0.634328358,0.708955224
530330035003,1353,0.391335951,0.633653957,274.566542,134.11,23.503032,10.370518,16.5,851400,1504,18048,52734,7,39.9,0.152555301,27.56%,0.807531381,0.215,0.313807531,0.90376569
530330036001,1566,0.802777907,0.760238745,223.3888186,150.21,16.452597,9.266405,19.5,664000,1740,20880,50532,4,30.2,0.042784163,4.11%,0.776119403,0.298507463,0.447761194,1
530330036002,1854,0.779521028,0.735071236,218.0452725,209.21,32.66535,17.389806,18.5,555000,1746,20952,56750,5,31.9,0.126752967,18.74%,0.455319149,0.14893617,0.629787234,0.527659574
530330036003,1519,0.719836385,0.40774234,183.2855162,237.38,20.075534,9.1721,16.5,841900,2313,27756,87083,9,40.4,0.188281764,29.68%,0.493006993,0.223776224,0.608391608,0.874125874
530330036004,2183,0.801977382,0.682818049,220.5916979,0,32.702733,21.647022,19.16666667,674200,1540,18480,51087,4,31.2,0.18071728,25.42%,0.484107579,0,0.136919315,0.826405868
530330038001,1180,0.623728553,0.50394912,187.3090186,249.45,13.809621,6.050487,16,727000,1698,20376,61058,8,32.9,0.120764553,22.77%,0.402877698,0.035971223,0.510791367,0.661870504
530330038002,1182,0.606663917,0.312018623,151.7774039,430.5,17.157173,6.37225,14.16666667,657600,1424,17088,49188,13,36.1,0.141285956,26.85%,0.48502994,0.101796407,0.730538922,0.598802395
530330039001,2006,0.582677169,0.563795682,186.669055,394.29,15.257281,6.366074,15.83333333,735000,1438,17256,59776,10,39.9,0.129323308,22.28%,0.69379845,0.031007752,0.674418605,0.813953488
530330039002,1064,0.413666837,0.453186403,119.480268,356.74,10.638172,4.119292,13.5,846700,3265,39180,89722,16,45.2,0.194548872,34.24%,0.468599034,0,0.724637681,0.748792271
530330040001,2245,0.554405683,0.547058709,179.8407794,254.81,15.042717,7.511307,16,382100,1226,14712,40212,6,33.1,0.14080072,21.65%,0.539936102,0.07028754,0.488817891,0.677316294
530330040002,992,0.382332282,0.267983192,176.7570352,203.85,11.908781,4.225696,14.16666667,1025000,NA,NA,95288,13,46.4,0.116935484,21.31%,0.49137931,0.077586207,0.853448276,0.732758621
530330041001,1396,0.685444543,0.351274489,155.5375154,433.18,15.417961,6.803341,14.83333333,1312500,1812,21744,37738,5,33.9,0.098137536,13.31%,0.481751825,0,0.905109489,0.540145985
530330041002,2227,0.629919499,0.471150575,69.55005985,952.2,8.500439,2.912364,11.66666667,1129000,NA,NA,67973,16,45.1,0.219128873,41.56%,0.520491803,0,0.846311475,0.639344262
530330041003,1477,0.573276041,0.489423779,211.4785741,803.33,14.403464,4.534604,14.5,1264700,NA,NA,127286,12,47.1,0.201760325,34.84%,0.446308725,0,0.872483221,0.620805369
530330041004,797,0.153831332,0.267785744,164.7685229,551.2,6.694012,3.216821,12,1032700,1818,21816,83674,5,41.8,0.145265888,21.41%,0.728813559,0.125,0.593220339,0.889830508
530330041005,1247,0.36534713,0.565570051,159.4457805,360.76,13.702811,5.208607,14.5,1162500,NA,NA,NA,5,32.7,0.119486768,19.17%,0.476510067,0,1,0.322147651
530330041006,962,0.377298427,0.620625789,79.94933052,968.29,8.399268,3.440033,11.5,"2,000,000+",NA,NA,73625,14,45.6,0.252598753,48.90%,0.530864198,0,0.823045267,0.617283951
530330042001,1786,0.208460763,0.259428048,133.2164396,548.52,11.057707,4.884956,11.66666667,892600,1531,18372,94750,9,43.6,0.282754759,40.05%,0.568316832,0,0.774257426,0.756435644
530330042002,1969,0.573344939,0.541852527,188.5465282,387.58,16.973885,6.267148,15.66666667,746000,2385,28620,54803,7,35.3,0.044692737,10.00%,0.818181818,0,0.397727273,1
530330042003,1934,0.891679867,0.592233834,295.027195,425.14,14.222693,6.067074,17.5,575800,1468,17616,49207,10,40.7,0.159772492,31.64%,0.708737864,0,0.55987055,0.553398058
530330042004,1595,0.708502224,0.35580114,197.1945781,285.66,17.141467,6.759864,16,701300,2375,28500,56875,15,37.3,0.142319749,23.79%,0.682819383,0,0.929515419,0.607929515
530330042005,1304,0.709129175,0.520387997,151.9098177,242.74,14.282509,5.432611,16.83333333,856200,1179,14148,61174,13,39.4,0.097392638,17.54%,0.338582677,0,1,0.590551181
530330043011,1288,0.696201487,0.812626314,641.9390548,230.67,15.252244,5.731433,18.66666667,483800,1133,13596,21786,4,23.6,0.013198758,3.64%,1,0.411764706,0.411764706,0.411764706
530330043012,1343,0.501471963,0.426764662,89.15578919,193.12,20.78523,9.053879,13.33333333,804000,3112,37344,56216,12,38.4,0.133283693,28.95%,0.541899441,0,0.770949721,0.43575419
530330043013,1196,0.638127352,0.599420481,353.9479126,285.66,20.278012,8.240062,17,782100,1481,17772,51371,10,44.4,0.229480737,46.50%,0.576086957,0,0.326086957,0.847826087
530330043021,2230,0.535855726,0.375336986,87.68370741,146.18,61.092365,23.094558,13.66666667,497100,1068,12816,7820,3,21.3,0.034977578,7.56%,0.448717949,0,0.423076923,0.525641026
530330043022,1886,0.688015542,0.538834826,415.0475723,244.08,43.495217,22.554784,17,NA,1183,14196,9730,4,23.7,0.15164369,28.98%,0.716783217,0.241258741,0.255244755,0.93006993
530330044001,1177,0.681975367,0.346954489,216.2728111,430.5,18.973836,7.496036,15.16666667,952700,1974,23688,54712,6,30.2,0.049277825,11.17%,0.25862069,0,0.534482759,0.534482759
530330044002,1938,0.658605168,0.690605931,409.6096918,136.79,26.423267,13.647931,18.33333333,672200,1194,14328,39837,6,30.2,0.081527348,14.06%,0.392405063,0,0.537974684,0.791139241
530330044003,2621,0.653021974,0.484245731,239.8163301,214.58,64.048703,11.192028,17,NA,1808,21696,13015,3,23.5,0.095383441,7.42%,0.864,0.804,0.124,1
530330044004,1898,0.751392597,0.58423443,176.9110884,186.42,46.290096,25.437603,17.66666667,NA,1291,15492,15961,2,24.9,0.059536354,10.06%,0.336283186,0,0.557522124,0.690265487
530330045001,1312,0.697743435,0.571254631,162.8753778,186.42,20.437933,6.418009,16.83333333,651500,1875,22500,NA,6,26.2,0.06554878,14.91%,0.61627907,0.093023256,0.593023256,0.627906977
530330045002,2036,0.57422558,0.441451534,134.4069881,0,20.54975,6.711976,15.5,653500,2417,29004,42989,7,31.1,0.044204322,12.70%,0.644444444,0.1,0.377777778,0.7
530330046001,1153,0.692371568,0.471260263,449.5966796,438.55,9.19144,4.272863,16,928100,2103,25236,44442,7,34.9,0.152097902,22.55%,0.563218391,0.068965517,0.655172414,0.643678161
530330046002,1466,0.702128957,0.478331515,226.4828375,206.53,19.561254,8.072687,17.16666667,768000,1683,20196,70938,9,40.1,0.103683492,20.66%,0.453947368,0,0.460526316,0.480263158
530330046003,1004,0.510164352,0.46611429,185.0177837,171.66,23.055623,8.978833,15.66666667,770800,2500,30000,62601,14,37.6,0.072709163,16.52%,0.424657534,0.109589041,0.643835616,0.698630137
530330047001,1293,0.788684835,0.375474836,174.2204569,301.75,19.198198,12.59093,16.33333333,663300,1521,18252,63750,6,40.9,0.086620263,14.41%,0.758928571,0.767857143,0,1
530330047002,2016,0.756459904,0.911693432,260.1512321,335.28,9.832222,5.116072,18.66666667,626200,1796,21552,60011,5,30.8,0.051587302,7.72%,0.769230769,0.25,0.451923077,1
530330047003,3173,0.817509783,0.619739977,309.6827881,304.43,42.640298,29.161502,18.16666667,476300,1904,22848,74534,4,32.5,0.106523795,14.00%,0.689349112,0.073964497,0.278106509,0.928994083
530330047004,2927,0.829748714,0.942250789,356.7339325,213.24,21.460897,13.879562,19.66666667,517000,1653,19836,63184,5,36.3,0.101469081,15.31%,0.734006734,0.097643098,0.138047138,0.898989899
530330048001,1203,0.688001547,0.311377206,303.4500351,95.22,17.726152,8.074756,16.66666667,740400,2557,30684,54531,5,34.6,0.10556941,18.64%,0.440944882,0.086614173,0.724409449,0.708661417
530330048002,1384,0.428405377,0.294404811,216.0530406,437.21,19.142094,9.183779,13.5,727500,1595,19140,61855,14,43.4,0.130057803,21.92%,0.383333333,0,0.522222222,0.638888889
530330048003,1255,0.758743487,0.888708618,324.32852,307.12,11.36158,6.328083,19,626200,1466,17592,59268,6,32.9,0.02310757,4.27%,0,0.551724138,0.448275862,0.551724138
530330048004,1371,0.712151965,0.374900014,207.7689312,273.59,19.356426,7.736923,16.16666667,651800,1917,23004,56236,8,33.3,0.021152443,5.79%,0.448275862,0,0,0.448275862
530330049001,1299,0.700959881,0.545122109,303.6471895,258.84,26.796039,13.80027,17.16666667,721400,1405,16860,54750,5,34.9,0.126359833,20.55%,0.71372549,0.072847682,0.184313725,0.807843137
530330049002,1466,0.809990965,0.958512203,270.385336,201.17,18.928866,9.825967,19.5,753700,1668,20016,39375,4,28.4,0.01159618,2.23%,0,0,1,1
530330049003,1398,0.649037873,0.497509415,139.7485933,103.27,33.906846,20.93105,16.16666667,605500,1670,20040,71016,4,30.1,0.027181688,2.44%,0.5,0,1,0.5
530330049004,1121,0.531254098,0.4772802,200.3390361,186.42,20.637908,12.592622,15.66666667,481600,1462,17544,65729,6,31.8,0.05352364,9.36%,0,0,0.516666667,0.483333333
530330049005,1774,0.740537976,0.589458424,380.4913756,233.35,38.112042,18.282609,18,510700,1677,20124,52538,5,31.2,0.041149944,8.11%,0.602739726,0.164383562,0.205479452,1
530330050001,1411,0.758912914,0.793377816,372.6110823,244.08,15.401608,9.136177,18.83333333,799800,1587,19044,51036,5,31.9,0.059532247,8.63%,0.476190476,0,0.845238095,0.214285714
530330050002,992,0.814632497,0.65882657,374.8666636,109.97,20.717632,10.400585,19,637900,1739,20868,64330,5,29.2,0.030241935,5.82%,0,0,0.6,0
530330050003,1608,0.761925443,0.628753456,385.564237,219.94,37.25312,21.522481,18.33333333,687500,1578,18936,48375,4,30.9,0.156716418,27.01%,0.654761905,0.202380952,0.182539683,0.884920635
530330051001,1294,0.824324844,0.802170141,339.4391412,193.12,17.960722,10.257321,19.33333333,628000,1750,21000,54826,6,36.8,0.119010819,18.57%,0.538961039,0.279220779,0.487012987,0.779220779
530330051002,1224,0.532231632,0.27500554,227.4632398,313.82,15.535442,6.485793,14.83333333,827600,1152,13824,53472,13,46.2,0.168300654,33.99%,0.577669903,0.048543689,0.597087379,0.475728155
530330051003,1198,0.644527341,0.241849433,203.0952672,222.63,20.017749,9.708107,15.5,800000,1592,19104,69722,9,35,0.044240401,8.25%,0.660377358,0,0.358490566,0.679245283
530330052001,1229,0,0.138752624,57.38290062,119.36,66.10264,30.60407,10.5,NA,1624,19488,10282,2,21.4,0,0.00%,0,0,0,0
530330052002,1615,0.514331798,0.572576564,456.412208,0,46.208169,24.49176,16.83333333,NA,1384,16608,NA,3,22.1,0.034674923,5.78%,1,0.821428571,0,1
530330052003,758,0.725311026,0.799821924,280.7705302,138.14,11.081632,7.339022,19.16666667,767400,1411,16932,54341,4,33.7,0.025065963,4.30%,0,0,0,1
530330052004,1628,0.723110766,0.628237804,134.1004824,65.71,21.771643,7.62275,17.33333333,758600,1807,21684,41023,11,30.8,0.060810811,13.51%,0.767676768,0,0.606060606,0.656565657
530330052005,1444,0.764466355,0.708166778,199.1906607,101.93,38.035473,23.917043,18.66666667,421600,1572,18864,23669,4,23.8,0.099722992,15.83%,0.645833333,0.486111111,0,0.854166667
530330053011,3429,0.442365481,0.596659535,232.3929045,347.35,106.721317,12.573757,15.66666667,NA,968,11616,4262,4,20.5,0.004957714,0.00%,0.529411765,0,0,1
530330053012,2389,0.723749686,0.80099008,167.9551933,177.03,48.222848,28.098034,18.16666667,NA,1512,18144,16250,4,22.9,0.052787162,8.21%,0.488,0.368,0.384,0.632
530330053013,989,0.748860554,0.850518817,207.2123368,155.57,28.251969,19.624977,19.16666667,NA,1209,14508,21081,4,26.5,0.03033367,4.95%,1,1,0,1
530330053014,1419,0.320387497,0.471326079,72.65405808,199.83,80.543835,55.285197,12.5,NA,1406,16872,11944,3,23.5,0,0.00%,0,0,0,0
530330053021,2493,0.648727759,0.845173676,768.8932607,130.09,136.10286,5.513995,18.66666667,NA,1295,15540,3052,2,19.2,0,0.00%,0,0,0,0
530330053022,998,0.036574801,0.028771436,817.7786619,383.56,10.392427,0.270745,12.66666667,NA,1278,15336,4490,1,20.3,0,0.00%,1,0,0,1
530330053023,1829,0.651522543,0.806898583,530.9683357,261.52,3.620367,0,18.16666667,NA,NA,NA,3146,NA,19.2,0,0.00%,0,0,0,0
530330054001,1277,0.384800777,0.256607491,225.9670148,254.81,22.923118,9.693409,14.16666667,815400,1851,22212,49677,8,37.2,0.054815975,12.78%,0.571428571,0.214285714,0.242857143,0.457142857
530330054002,1327,0.670878174,0.820100182,293.6319515,131.43,14.482003,9.036246,18.83333333,690000,1891,22692,70625,5,35.3,0.186134137,27.96%,0.315789474,0.101214575,0.425101215,0.813765182
530330054003,1631,0.649495687,0.821850308,246.6156668,185.07,21.422204,11.886631,18.33333333,589700,1544,18528,57000,3,31,0.047823421,2.49%,0.820512821,0.474358974,0,1
530330054004,1885,0.767862097,0.717967388,210.0958423,351.37,35.021671,22.36928,17.83333333,581800,1716,20592,63893,5,29.7,0.055702918,9.55%,0.247619048,0,0,1
530330056001,1711,0.530305417,0.205099304,181.6712863,356.74,14.566817,5.559399,14,789200,2417,29004,76815,12,42.9,0.131502046,24.20%,0.533333333,0.08,0.675555556,0.68
530330056002,1388,0.368757104,0.297691551,107.9165736,529.74,7.907703,3.036604,11.66666667,960500,3500,42000,79375,13,47.5,0.223342939,42.17%,0.577419355,0,0.761290323,0.722580645
530330056003,1044,0.593293968,0.559926996,135.6872664,175.69,4.912481,2.263317,15.83333333,1525900,NA,NA,84094,8,56,0.236590038,32.83%,0.627530364,0.012145749,0.846153846,0.923076923
530330056004,1224,0.760752753,0.603426721,197.2563584,376.85,11.009418,4.092553,17.16666667,861200,NA,NA,88611,18,45.4,0.242647059,47.47%,0.494949495,0,0.693602694,0.818181818
530330056005,1587,0.786406786,0.566883023,305.9180346,195.8,13.30651,6.028595,18,888600,NA,NA,105057,12,48.1,0.210459987,35.86%,0.553892216,0,0.709580838,0.880239521
530330057001,624,0.626090771,0.775609601,84.50640478,380.88,5.626696,1.785394,15.16666667,736000,NA,NA,105903,7,36.3,0.139423077,22.22%,0.494252874,0,1,0.781609195
530330057002,890,0.545883173,0.333562765,148.3133005,150.21,9.236506,5.552282,15,756400,NA,NA,83313,14,54.1,0.231460674,38.16%,0.689320388,0,0.703883495,0.577669903
530330057003,1128,0.794407629,0.774839521,184.1669345,300.41,13.313091,5.889391,18.5,710800,1310,15720,92083,10,37.9,0.100177305,14.09%,0.309734513,0.115044248,0.637168142,1
530330057004,1572,0.536231657,0.284085804,130.3557725,89.86,15.757861,5.413006,14.33333333,586700,1964,23568,68239,16,38.6,0.154580153,32.78%,0.382716049,0,0.70781893,0.411522634
530330057005,1124,0.561886605,0.75114393,206.2776386,333.94,11.419239,5.171168,16.66666667,644800,1571,18852,54250,7,34.3,0.084519573,18.66%,0.526315789,0,0.505263158,0.557894737
530330057006,1526,0.514520312,0.430632992,104.5594771,215.92,17.806515,9.043283,14.16666667,637000,1238,14856,62321,10,39.3,0.119921363,20.08%,0.491803279,0,0.50273224,0.480874317
530330058011,1110,0.699245717,0.310011819,142.0396472,187.76,21.113302,12.896233,15.33333333,596200,1560,18720,45368,4,31,0.038426349,4.63%,0.46,0.619047619,0.4,0.68
530330058012,1450,0.611719432,0.42035805,166.6714936,387.58,31.8615,18.084148,15,343800,1678,20136,53333,4,36.7,0.117241379,18.10%,0.770588235,0,0.305882353,0.605882353
530330058013,1520,0.515453732,0.128572437,145.5201635,437.21,21.91601,11.102189,12.83333333,682800,1661,19932,60430,8,38.7,0.113157895,19.09%,0.244186047,0,0.505813953,0.790697674
530330058014,1271,0.593269366,0.769771336,175.7609627,127.41,4.86902,2.559013,17.83333333,668400,1592,19104,45385,6,33.9,0.04956727,9.29%,0.126984127,0,0,0.126984127
